run_accession	library_name	library_strategy	base_count	first_public	last_updated	run_alias	fastq_ftp	sample_alias	sample_title
SRR23905065	WC0Dc-211116-39_samp_rep_tech_1	AMPLICON	103163616	2023-03-19	2023-03-23	WC0Dc-211116-32-V3-ARTIC-22_S37_L001_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR239/065/SRR23905065/SRR23905065_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR239/065/SRR23905065/SRR23905065_2.fastq.gz	WC0Dc-211116-39_samp_rep_tech_1	SARS-CoV-2: wastewater surveillance sample from wastewater metagenome
SRR23905073	WSGP-220126-39	AMPLICON	98566376	2023-03-19	2023-03-21	WSGP-220126-39-V3_S52_L001_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR239/073/SRR23905073/SRR23905073_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR239/073/SRR23905073/SRR23905073_2.fastq.gz	WSGP-220126-39	SARS-CoV-2: wastewater surveillance sample from wastewater metagenome
SRR23905077	WSFE-220201-39	AMPLICON	80915832	2023-03-19	2023-03-22	WSFE-220202-39-V3_S19_L001_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR239/077/SRR23905077/SRR23905077_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR239/077/SRR23905077/SRR23905077_2.fastq.gz	WSFE-220201-39	SARS-CoV-2: wastewater surveillance sample from wastewater metagenome
SRR23905078	WM08-220601-39	AMPLICON	208201392	2023-03-19	2023-03-23	WM08-220601-39_S81_L001_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR239/078/SRR23905078/SRR23905078_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR239/078/SRR23905078/SRR23905078_2.fastq.gz	WM08-220601-39	SARS-CoV-2: wastewater surveillance sample from wastewater metagenome
SRR23905079	WM08-220518-39_samp_rep_tech_2	AMPLICON	62812024	2023-03-19	2023-03-22	WM08-220522-39_S73_L001_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR239/079/SRR23905079/SRR23905079_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR239/079/SRR23905079/SRR23905079_2.fastq.gz	WM08-220518-39_samp_rep_tech_2	SARS-CoV-2: wastewater surveillance sample from wastewater metagenome
SRR23905081	WM08-220511-39	AMPLICON	31553528	2023-03-19	2023-03-23	WM08-220511-39_S55_L001_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR239/081/SRR23905081/SRR23905081_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR239/081/SRR23905081/SRR23905081_2.fastq.gz	WM08-220511-39	SARS-CoV-2: wastewater surveillance sample from wastewater metagenome
SRR23905083	WM08-220427-39	AMPLICON	94143936	2023-03-19	2023-03-24	WM08-20220427-39_S77_L001_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR239/083/SRR23905083/SRR23905083_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR239/083/SRR23905083/SRR23905083_2.fastq.gz	WM08-220427-39	SARS-CoV-2: wastewater surveillance sample from wastewater metagenome
SRR23905085	WM06-210824-31	AMPLICON	354154984	2023-03-19	2023-03-22	WM06-210824-33-V3_S50_L001_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR239/085/SRR23905085/SRR23905085_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR239/085/SRR23905085/SRR23905085_2.fastq.gz	WM06-210824-31	SARS-CoV-2: wastewater surveillance sample from wastewater metagenome
SRR23905086	WM06-210817-31	AMPLICON	263515104	2023-03-19	2023-03-23	WM06-210817-33-V3_S62_L001_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR239/086/SRR23905086/SRR23905086_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR239/086/SRR23905086/SRR23905086_2.fastq.gz	WM06-210817-31	SARS-CoV-2: wastewater surveillance sample from wastewater metagenome
SRR23905089	WM06-210810-21_samp_rep_tech_1	AMPLICON	245998624	2023-03-19	2023-03-24	WM06-210810-21-V3_S57_L001_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR239/089/SRR23905089/SRR23905089_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR239/089/SRR23905089/SRR23905089_2.fastq.gz	WM06-210810-21_samp_rep_tech_1	SARS-CoV-2: wastewater surveillance sample from wastewater metagenome
SRR23905090	WM06-210803-21	AMPLICON	220620248	2023-03-19	2023-03-22	WM06-210803-21-V3_S45_L001_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR239/090/SRR23905090/SRR23905090_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR239/090/SRR23905090/SRR23905090_2.fastq.gz	WM06-210803-21	SARS-CoV-2: wastewater surveillance sample from wastewater metagenome
SRR23905091	WM06-210727-31_samp_rep_tech_2	AMPLICON	1469752752	2023-03-19	2023-03-24	WM06-210727-33_S12_L001_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR239/091/SRR23905091/SRR23905091_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR239/091/SRR23905091/SRR23905091_2.fastq.gz	WM06-210727-31_samp_rep_tech_2	SARS-CoV-2: wastewater surveillance sample from wastewater metagenome
SRR23905109	WG02c-210810-21	AMPLICON	322096816	2023-03-19	2023-03-24	WG02c-210810-21-V3_S55_L001_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR239/009/SRR23905109/SRR23905109_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR239/009/SRR23905109/SRR23905109_2.fastq.gz	WG02c-210810-21	SARS-CoV-2: wastewater surveillance sample from wastewater metagenome
SRR23905114	WG02c-210713-21	AMPLICON	163531936	2023-03-19	2023-03-22	WG02c-210713-21-V3_S79_L001_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR239/014/SRR23905114/SRR23905114_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR239/014/SRR23905114/SRR23905114_2.fastq.gz	WG02c-210713-21	SARS-CoV-2: wastewater surveillance sample from wastewater metagenome
SRR23905115	WG0R-220112-39	AMPLICON	205657216	2023-03-19	2023-03-23	WG0R-220112-39-V3_S8_L001_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR239/015/SRR23905115/SRR23905115_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR239/015/SRR23905115/SRR23905115_2.fastq.gz	WG0R-220112-39	SARS-CoV-2: wastewater surveillance sample from wastewater metagenome
SRR23905118	WG0Hp-220126-39	AMPLICON	178939720	2023-03-19	2023-03-24	WG0Hp-220126-39-V3_S42_L001_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR239/018/SRR23905118/SRR23905118_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR239/018/SRR23905118/SRR23905118_2.fastq.gz	WG0Hp-220126-39	SARS-CoV-2: wastewater surveillance sample from wastewater metagenome
SRR23905120	WG0W-220511-39	AMPLICON	87553520	2023-03-19	2023-03-22	WG0W-220511-39_S53_L001_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR239/020/SRR23905120/SRR23905120_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR239/020/SRR23905120/SRR23905120_2.fastq.gz	WG0W-220511-39	SARS-CoV-2: wastewater surveillance sample from wastewater metagenome
SRR23905127	WG0W-220223-39	AMPLICON	550670920	2023-03-19	2023-03-24	WG0W-20220223_S4_L001_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR239/027/SRR23905127/SRR23905127_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR239/027/SRR23905127/SRR23905127_2.fastq.gz	WG0W-220223-39	SARS-CoV-2: wastewater surveillance sample from wastewater metagenome
SRR23905128	WG0W-220216-39	AMPLICON	181421424	2023-03-19	2023-03-23	WG0W-20220216_S15_L001_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR239/028/SRR23905128/SRR23905128_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR239/028/SRR23905128/SRR23905128_2.fastq.gz	WG0W-220216-39	SARS-CoV-2: wastewater surveillance sample from wastewater metagenome
SRR23905132	WG0W-220112-39	AMPLICON	140377472	2023-03-19	2023-03-22	WG0W-220112-39-V3_S1_L001_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR239/032/SRR23905132/SRR23905132_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR239/032/SRR23905132/SRR23905132_2.fastq.gz	WG0W-220112-39	SARS-CoV-2: wastewater surveillance sample from wastewater metagenome
SRR23905137	WG0P-220406-39	AMPLICON	240038358	2023-03-19	2023-03-23	WG0P-20220406-39_S62_L001_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR239/037/SRR23905137/SRR23905137_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR239/037/SRR23905137/SRR23905137_2.fastq.gz	WG0P-220406-39	SARS-CoV-2: wastewater surveillance sample from wastewater metagenome
SRR23905140	WG0P-220316-39	AMPLICON	244387120	2023-03-19	2023-03-22	WG0P-20220316-39_S46_L001_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR239/040/SRR23905140/SRR23905140_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR239/040/SRR23905140/SRR23905140_2.fastq.gz	WG0P-220316-39	SARS-CoV-2: wastewater surveillance sample from wastewater metagenome
SRR23905145	WC0Dc-220713-39_samp_rep_tech_3	AMPLICON	1088618602	2023-03-19	2023-03-23	WC0Dc-220713-39_S61_L001_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR239/045/SRR23905145/SRR23905145_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR239/045/SRR23905145/SRR23905145_2.fastq.gz	WC0Dc-220713-39_samp_rep_tech_3	SARS-CoV-2: wastewater surveillance sample from wastewater metagenome
SRR23905148	WG0P-211228-39	AMPLICON	463580088	2023-03-19	2023-03-22	WG0P-211228-39-V3_S60_L001_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR239/048/SRR23905148/SRR23905148_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR239/048/SRR23905148/SRR23905148_2.fastq.gz	WG0P-211228-39	SARS-CoV-2: wastewater surveillance sample from wastewater metagenome
SRR23905150	WG0P-211214-39	AMPLICON	579904776	2023-03-19	2023-03-23	WG0P-211214-19-V3_S91_L001_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR239/050/SRR23905150/SRR23905150_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR239/050/SRR23905150/SRR23905150_2.fastq.gz	WG0P-211214-39	SARS-CoV-2: wastewater surveillance sample from wastewater metagenome
SRR23905153	WG0P-210824-31	AMPLICON	107253936	2023-03-19	2023-03-24	WG0P-210824-33-V3_S56_L001_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR239/053/SRR23905153/SRR23905153_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR239/053/SRR23905153/SRR23905153_2.fastq.gz	WG0P-210824-31	SARS-CoV-2: wastewater surveillance sample from wastewater metagenome
SRR23905154	WG0L-210810-31_samp_rep_tech_2	AMPLICON	146686080	2023-03-19	2023-03-22	WG0L-210810-33-V3_S70_L001_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR239/054/SRR23905154/SRR23905154_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR239/054/SRR23905154/SRR23905154_2.fastq.gz	WG0L-210810-31_samp_rep_tech_2	SARS-CoV-2: wastewater surveillance sample from wastewater metagenome
SRR23905155	WG0L-210810-21_samp_rep_tech_1	AMPLICON	334771944	2023-03-19	2023-03-23	WG0L-210810-21-V3_S60_L001_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR239/055/SRR23905155/SRR23905155_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR239/055/SRR23905155/SRR23905155_2.fastq.gz	WG0L-210810-21_samp_rep_tech_1	SARS-CoV-2: wastewater surveillance sample from wastewater metagenome
SRR23905156	WG0L-210803-31_samp_rep_tech_2	AMPLICON	395560848	2023-03-19	2023-03-22	WG0L-210803-33_S7_L001_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR239/056/SRR23905156/SRR23905156_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR239/056/SRR23905156/SRR23905156_2.fastq.gz	WG0L-210803-31_samp_rep_tech_2	SARS-CoV-2: wastewater surveillance sample from wastewater metagenome
SRR23905159	WC0Dc-220615-39	AMPLICON	964885118	2023-03-19	2023-03-23	WC0Dc-220615-39_S31_L001_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR239/059/SRR23905159/SRR23905159_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR239/059/SRR23905159/SRR23905159_2.fastq.gz	WC0Dc-220615-39	SARS-CoV-2: wastewater surveillance sample from wastewater metagenome
SRR23905161	WG0L-210720-31_samp_rep_tech_3	AMPLICON	2179792936	2023-03-19	2023-03-22	WG0L-210720-21_S6_L001_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR239/061/SRR23905161/SRR23905161_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR239/061/SRR23905161/SRR23905161_2.fastq.gz	WG0L-210720-31_samp_rep_tech_3	SARS-CoV-2: wastewater surveillance sample from wastewater metagenome
SRR23905164	WG0L-210713-21	AMPLICON	39193656	2023-03-19	2023-03-24	WG0L-210713-21-V3_S84_L001_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR239/064/SRR23905164/SRR23905164_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR239/064/SRR23905164/SRR23905164_2.fastq.gz	WG0L-210713-21	SARS-CoV-2: wastewater surveillance sample from wastewater metagenome
SRR23905166	WG0L-210427-31	AMPLICON	244380432	2023-03-19	2023-03-21	WG0L-210427-33_S61_L001_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR239/066/SRR23905166/SRR23905166_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR239/066/SRR23905166/SRR23905166_2.fastq.gz	WG0L-210427-31	SARS-CoV-2: wastewater surveillance sample from wastewater metagenome
SRR23905169	WG0L-210406-31	AMPLICON	143208472	2023-03-19	2023-03-23	WG0L-210406-33_S87_L001_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR239/069/SRR23905169/SRR23905169_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR239/069/SRR23905169/SRR23905169_2.fastq.gz	WG0L-210406-31	SARS-CoV-2: wastewater surveillance sample from wastewater metagenome
SRR23905170	WC0Dc-220608-39_samp_rep_tech_2	AMPLICON	848187900	2023-03-19	2023-03-23	WC0Dc-220608-39_S21_L001_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR239/070/SRR23905170/SRR23905170_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR239/070/SRR23905170/SRR23905170_2.fastq.gz	WC0Dc-220608-39_samp_rep_tech_2	SARS-CoV-2: wastewater surveillance sample from wastewater metagenome
SRR23905172	WG0Hp-210921-31	AMPLICON	228851200	2023-03-19	2023-03-24	WG0Hp-210921-39-V3_S91_L001_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR239/072/SRR23905172/SRR23905172_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR239/072/SRR23905172/SRR23905172_2.fastq.gz	WG0Hp-210921-31	SARS-CoV-2: wastewater surveillance sample from wastewater metagenome
SRR23905173	WG0Hp-210831-31	AMPLICON	268133320	2023-03-19	2023-03-24	WG0Hp-210831-33-V3_S41_L001_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR239/073/SRR23905173/SRR23905173_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR239/073/SRR23905173/SRR23905173_2.fastq.gz	WG0Hp-210831-31	SARS-CoV-2: wastewater surveillance sample from wastewater metagenome
SRR23905174	WG0Hp-210511-31	AMPLICON	274318656	2023-03-19	2023-03-22	WG0Hp-210511-33_S43_L001_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR239/074/SRR23905174/SRR23905174_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR239/074/SRR23905174/SRR23905174_2.fastq.gz	WG0Hp-210511-31	SARS-CoV-2: wastewater surveillance sample from wastewater metagenome
SRR23905177	WG0Hp-210427-31	AMPLICON	131496264	2023-03-19	2023-03-24	WG0Hp-210427-33_S60_L001_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR239/077/SRR23905177/SRR23905177_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR239/077/SRR23905177/SRR23905177_2.fastq.gz	WG0Hp-210427-31	SARS-CoV-2: wastewater surveillance sample from wastewater metagenome
SRR23905179	WG0Hp-210406-31	AMPLICON	140544976	2023-03-19	2023-03-23	WG0Hp-210406-33_S86_L001_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR239/079/SRR23905179/SRR23905179_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR239/079/SRR23905179/SRR23905179_2.fastq.gz	WG0Hp-210406-31	SARS-CoV-2: wastewater surveillance sample from wastewater metagenome
SRR23905180	WG0Hp-210223-31	AMPLICON	157328056	2023-03-19	2023-03-24	WG0Hp-210223_S57_L001_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR239/080/SRR23905180/SRR23905180_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR239/080/SRR23905180/SRR23905180_2.fastq.gz	WG0Hp-210223-31	SARS-CoV-2: wastewater surveillance sample from wastewater metagenome
SRR23905186	WC0Dc-211102-39_samp_rep_tech_2	AMPLICON	126392256	2023-03-19	2023-03-24	WC0Dc-211102-32-V3-ARTIC-22_S31_L001_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR239/086/SRR23905186/SRR23905186_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR239/086/SRR23905186/SRR23905186_2.fastq.gz	WC0Dc-211102-39_samp_rep_tech_2	SARS-CoV-2: wastewater surveillance sample from wastewater metagenome
SRR23905188	WG0Hm-220223-39	AMPLICON	164402440	2023-03-19	2023-03-23	WG0Hm-220224-33_S95_L001_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR239/088/SRR23905188/SRR23905188_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR239/088/SRR23905188/SRR23905188_2.fastq.gz	WG0Hm-220223-39	SARS-CoV-2: wastewater surveillance sample from wastewater metagenome
SRR23905189	WG0A-210803-21	AMPLICON	314833648	2023-03-19	2023-03-22	WG0A-210803-21-V3_S47_L001_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR239/089/SRR23905189/SRR23905189_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR239/089/SRR23905189/SRR23905189_2.fastq.gz	WG0A-210803-21	SARS-CoV-2: wastewater surveillance sample from wastewater metagenome
SRR23905192	WC0Dc-210803-21_samp_rep_tech_2	AMPLICON	378252000	2023-03-19	2023-03-21	WC0Dc-210803-21-V3_S50_L001_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR239/092/SRR23905192/SRR23905192_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR239/092/SRR23905192/SRR23905192_2.fastq.gz	WC0Dc-210803-21_samp_rep_tech_2	SARS-CoV-2: wastewater surveillance sample from wastewater metagenome
SRR23905195	WC0Dg-220504-39	AMPLICON	308499504	2023-03-19	2023-03-23	WC0Dg-20220504-39_S93_L001_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR239/095/SRR23905195/SRR23905195_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR239/095/SRR23905195/SRR23905195_2.fastq.gz	WC0Dg-220504-39	SARS-CoV-2: wastewater surveillance sample from wastewater metagenome
SRR23905200	WC0Dg-220330-39	AMPLICON	1087766250	2023-03-19	2023-03-22	WC0Dg-20220330-39_S40_L001_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR239/000/SRR23905200/SRR23905200_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR239/000/SRR23905200/SRR23905200_2.fastq.gz	WC0Dg-220330-39	SARS-CoV-2: wastewater surveillance sample from wastewater metagenome
SRR23905202	WC0Dg-220316-39	AMPLICON	356214736	2023-03-19	2023-03-23	WC0Dg-20220316-39_S48_L001_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR239/002/SRR23905202/SRR23905202_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR239/002/SRR23905202/SRR23905202_2.fastq.gz	WC0Dg-220316-39	SARS-CoV-2: wastewater surveillance sample from wastewater metagenome
SRR23905203	WC0Dg-220216-39	AMPLICON	290219984	2023-03-19	2023-03-24	WC0Dg-20220216_S17_L001_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR239/003/SRR23905203/SRR23905203_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR239/003/SRR23905203/SRR23905203_2.fastq.gz	WC0Dg-220216-39	SARS-CoV-2: wastewater surveillance sample from wastewater metagenome
SRR23905207	WC0Dg-210216-31	AMPLICON	234052488	2023-03-19	2023-03-22	WC0Dg-210216_S62_L001_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR239/007/SRR23905207/SRR23905207_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR239/007/SRR23905207/SRR23905207_2.fastq.gz	WC0Dg-210216-31	SARS-CoV-2: wastewater surveillance sample from wastewater metagenome
SRR23905210	WC0Dg-210126-31	AMPLICON	173499032	2023-03-19	2023-03-21	WC0Dg-210126_S70_L001_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR239/010/SRR23905210/SRR23905210_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR239/010/SRR23905210/SRR23905210_2.fastq.gz	WC0Dg-210126-31	SARS-CoV-2: wastewater surveillance sample from wastewater metagenome
SRR23905212	WC0Dc-220601-39	AMPLICON	284569688	2023-03-19	2023-03-24	WC0Dc-220601-39_S76_L001_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR239/012/SRR23905212/SRR23905212_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR239/012/SRR23905212/SRR23905212_2.fastq.gz	WC0Dc-220601-39	SARS-CoV-2: wastewater surveillance sample from wastewater metagenome
SRR23905219	WC0Dc-220413-39	AMPLICON	1103509510	2023-03-19	2023-03-24	WC0Dc-20220413-39_S69_L001_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR239/019/SRR23905219/SRR23905219_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR239/019/SRR23905219/SRR23905219_2.fastq.gz	WC0Dc-220413-39	SARS-CoV-2: wastewater surveillance sample from wastewater metagenome
SRR23905221	WC0Dc-220406-39	AMPLICON	904147230	2023-03-19	2023-03-22	WC0Dc-20220406-39_S54_L001_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR239/021/SRR23905221/SRR23905221_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR239/021/SRR23905221/SRR23905221_2.fastq.gz	WC0Dc-220406-39	SARS-CoV-2: wastewater surveillance sample from wastewater metagenome
SRR23905222	WC0Dc-220330-39	AMPLICON	516658882	2023-03-19	2023-03-24	WC0Dc-20220330-39_S39_L001_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR239/022/SRR23905222/SRR23905222_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR239/022/SRR23905222/SRR23905222_2.fastq.gz	WC0Dc-220330-39	SARS-CoV-2: wastewater surveillance sample from wastewater metagenome
SRR23905224	WC0Dc-220316-39	AMPLICON	344070848	2023-03-19	2023-03-23	WC0Dc-20220316-39_S47_L001_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR239/024/SRR23905224/SRR23905224_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR239/024/SRR23905224/SRR23905224_2.fastq.gz	WC0Dc-220316-39	SARS-CoV-2: wastewater surveillance sample from wastewater metagenome
SRR23905225	WG02c-220105-39	AMPLICON	153007912	2023-03-19	2023-03-24	WG02c-220105-39-V3_S66_L002_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR239/025/SRR23905225/SRR23905225_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR239/025/SRR23905225/SRR23905225_2.fastq.gz	WG02c-220105-39	SARS-CoV-2: wastewater surveillance sample from wastewater metagenome
SRR23905235	WG0V-220112-39	AMPLICON	347971168	2023-03-19	2023-03-24	WG0V-220112-39-V3_S7_L001_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR239/035/SRR23905235/SRR23905235_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR239/035/SRR23905235/SRR23905235_2.fastq.gz	WG0V-220112-39	SARS-CoV-2: wastewater surveillance sample from wastewater metagenome
SRR23905238	WG0R-210907-31	AMPLICON	936608040	2023-03-19	2023-03-23	WG0R-210907-33-V3_S28_L002_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR239/038/SRR23905238/SRR23905238_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR239/038/SRR23905238/SRR23905238_2.fastq.gz	WG0R-210907-31	SARS-CoV-2: wastewater surveillance sample from wastewater metagenome
SRR23905239	WG0P-210309-31	AMPLICON	120153568	2023-03-19	2023-03-24	WG0P-210309_S45_L002_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR239/039/SRR23905239/SRR23905239_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR239/039/SRR23905239/SRR23905239_2.fastq.gz	WG0P-210309-31	SARS-CoV-2: wastewater surveillance sample from wastewater metagenome
SRR23905242	WG0N-220223-39	AMPLICON	512987080	2023-03-19	2023-03-22	WG0N-20220223_S8_L002_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR239/042/SRR23905242/SRR23905242_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR239/042/SRR23905242/SRR23905242_2.fastq.gz	WG0N-220223-39	SARS-CoV-2: wastewater surveillance sample from wastewater metagenome
