new_complete_name	library_id	unique_sample_id	batch_name	country	country_alpha2	country_alpha3	city	latitude	longtitude	batch_abbr	year	collection_date	isolation_source	organism	ena_sample_acc	ena_experiment_acc	ena_run_acc	instrument_model
DTU_2018_929_1_MG_TG_LO_612	1	2018_nov_tgo_01	GS snapshot nov 2018	Togo	TG	TGO	Lome	6.13	1.22	nov	18	11/25/2018	wastewater	wastewater metagenome	ERS5184598	ERX4600304	ERR4678680	Illumina NovaSeq 6000
DTU_2018_930_1_MG_AE_DU_613	1	2018_nov_are_01	GS snapshot nov 2018	United Arab Emirates	AE	ARE	Dubai	25.07	55.17	nov	18	12/10/2018	wastewater	wastewater metagenome	ERS5184599	ERX4600305	ERR4678681	Illumina NovaSeq 6000
DTU_2018_931_1_MG_PL_PL_614	1	2018_nov_pol_01	GS snapshot nov 2018	Poland	PL	POL	Pulawy	51.42	21.97	nov	18	12/13/2018	wastewater	wastewater metagenome	ERS5184600	ERX4600306	ERR4678682	Illumina NovaSeq 6000
DTU_2018_932_2_MG_PL_PL_614_re_1	2	2018_nov_pol_01	GS snapshot nov 2018	Poland	PL	POL	Pulawy	51.42	21.97	nov	18	12/13/2018	wastewater	wastewater metagenome	ERS5184601	ERX4600307	ERR4678683	Illumina NovaSeq 6000
DTU_2018_933_1_MG_CO_MO_615	1	2018_nov_col_01	GS snapshot nov 2018	Colombia	CO	COL	Mosquera	4.68	-74.23	nov	18	4/25/2019	wastewater	wastewater metagenome	ERS5184602	ERX4600308	ERR4678684	Illumina NovaSeq 6000
DTU_2018_934_1_MG_CO_BU_616	1	2018_nov_cod_01	GS snapshot nov 2018	Democratic Republic of the Congo	CD	COD	Bukavu	-11.64	27.52	nov	18	11/17/2018	wastewater	wastewater metagenome	ERS5184603	ERX4600309	ERR4678685	Illumina NovaSeq 6000
DTU_2018_936_1_MG_CO_BU_2_618	1	2018_nov_cod_02	GS snapshot nov 2018	Democratic Republic of the Congo	CD	COD	Bukavu	-11.64	27.52	nov	18	11/17/2018	wastewater	wastewater metagenome	ERS5184604	ERX4600310	ERR4678686	Illumina NovaSeq 6000
DTU_2018_937_1_MG_CO_BU_3_619	1	2018_nov_cod_03	GS snapshot nov 2018	Democratic Republic of the Congo	CD	COD	Bukavu	-11.64	27.52	nov	18	11/17/2018	wastewater	wastewater metagenome	ERS5184605	ERX4600311	ERR4678687	Illumina NovaSeq 6000
DTU_2018_938_1_MG_CO_BU_4_620	1	2018_nov_cod_04	GS snapshot nov 2018	Democratic Republic of the Congo	CD	COD	Bukavu	-11.64	27.52	nov	18	11/17/2018	wastewater	wastewater metagenome	ERS5184606	ERX4600312	ERR4678688	Illumina NovaSeq 6000
DTU_2018_939_1_MG_CO_BU_5_621	1	2018_nov_cod_05	GS snapshot nov 2018	Democratic Republic of the Congo	CD	COD	Bukavu	-11.64	27.52	nov	18	12/18/2018	wastewater	wastewater metagenome	ERS5184607	ERX4600313	ERR4678689	Illumina NovaSeq 6000
DTU_2018_941_1_MG_CO_BU_7_623	1	2018_nov_cod_06	GS snapshot nov 2018	Democratic Republic of the Congo	CD	COD	Bukavu	-11.64	27.52	nov	18	12/18/2018	wastewater	wastewater metagenome	ERS5184608	ERX4600314	ERR4678690	Illumina NovaSeq 6000
DTU_2018_942_1_MG_CO_BU_8_624	1	2018_nov_cod_07	GS snapshot nov 2018	Democratic Republic of the Congo	CD	COD	Bukavu	-11.64	27.52	nov	18	12/18/2018	wastewater	wastewater metagenome	ERS5184609	ERX4600315	ERR4678691	Illumina NovaSeq 6000
DTU_2018_943_1_MG_CO_BU_9_625	1	2018_nov_cod_08	GS snapshot nov 2018	Democratic Republic of the Congo	CD	COD	Bukavu	-11.64	27.52	nov	18	12/18/2018	wastewater	wastewater metagenome	ERS5184610	ERX4600316	ERR4678692	Illumina NovaSeq 6000
DTU_2018_944_1_MG_PK_HY_a_626	1	2018_nov_pak_02	GS snapshot nov 2018	Pakistan	PK	PAK	Hyderabad	25.38	68.38	nov	18	6/15/2017	wastewater	wastewater metagenome	ERS5184611	ERX4600317	ERR4678693	Illumina NovaSeq 6000
DTU_2018_945_1_MG_US_CH_2_627	1	2018_nov_usa_04	GS snapshot nov 2018	USA	US	USA	Chapel Hill	35.91	-79.06	nov	18	1/22/2018	wastewater	wastewater metagenome	ERS5184612	ERX4600318	ERR4678694	Illumina NovaSeq 6000
DTU_2018_946_1_MG_US_HO_2_628	1	2018_nov_usa_05	GS snapshot nov 2018	USA	US	USA	Houston	29.76	-95.37	nov	18	1/19/2018	wastewater	wastewater metagenome	ERS5184613	ERX4600319	ERR4678695	Illumina NovaSeq 6000
DTU_2018_947_1_MG_NG_IB_629	1	2018_nov_nga_04	GS snapshot nov 2018	Nigeria	NG	NGA	Ibadan	7.38	3.9	nov	18	12/27/2017	wastewater	wastewater metagenome	ERS5184614	ERX4600320	ERR4678696	Illumina NovaSeq 6000
DTU_2018_948_2_MG_NG_IB_629_re_1	2	2018_nov_nga_04	GS snapshot nov 2018	Nigeria	NG	NGA	Ibadan	7.38	3.9	nov	18	12/27/2017	wastewater	wastewater metagenome	ERS5184615	ERX4600321	ERR4678697	Illumina NovaSeq 6000
DTU_2018_949_1_MG_CI_BO_2_630	1	2018_nov_civ_02	GS snapshot nov 2018	Cote d'Ivoire	CI	CIV	Bouake	7.69	-5.03	nov	18	12/17/2018	wastewater	wastewater metagenome	ERS5184616	ERX4600322	ERR4678698	Illumina NovaSeq 6000
DTU_2018_950_1_Negative_Control_NC_AH	1	2018_nov_neg_01	GS snapshot nov 2018	Denmark	NC	NEG	Lyngby	55.78	12.52	nov	18	2/22/2019	Negative control	wastewater metagenome	ERS5184617	ERX4600323	ERR4678699	Illumina NovaSeq 6000
DTU_2018_951_1_Negative_Control_NC_AI	1	2018_nov_neg_02	GS snapshot nov 2018	Denmark	NC	NEG	Lyngby	55.78	12.52	nov	18	3/8/2019	Negative control	wastewater metagenome	ERS5184618	ERX4600324	ERR4678700	Illumina NovaSeq 6000
DTU_2018_952_1_Negative_Control_NC_AJ	1	2018_nov_neg_03	GS snapshot nov 2018	Denmark	NC	NEG	Lyngby	55.78	12.52	nov	18	3/13/2019	Negative control	wastewater metagenome	ERS5184619	ERX4600325	ERR4678701	Illumina NovaSeq 6000
DTU_2018_953_1_Negative_Control_NC_AK	1	2018_nov_neg_04	GS snapshot nov 2018	Denmark	NC	NEG	Lyngby	55.78	12.52	nov	18	3/15/2019	Negative control	wastewater metagenome	ERS5184620	ERX4600326	ERR4678702	Illumina NovaSeq 6000
DTU_2018_954_1_Negative_Control_NC_AL	1	2018_nov_neg_05	GS snapshot nov 2018	Denmark	NC	NEG	Lyngby	55.78	12.52	nov	18	3/19/2019	Negative control	wastewater metagenome	ERS5184621	ERX4600327	ERR4678703	Illumina NovaSeq 6000
DTU_2018_955_1_Negative_Control_NC_AM	1	2018_nov_neg_06	GS snapshot nov 2018	Denmark	NC	NEG	Lyngby	55.78	12.52	nov	18	3/20/2019	Negative control	wastewater metagenome	ERS5184622	ERX4600328	ERR4678704	Illumina NovaSeq 6000
DTU_2018_956_1_Negative_Control_NC_AN	1	2018_nov_neg_07	GS snapshot nov 2018	Denmark	NC	NEG	Lyngby	55.78	12.52	nov	18	4/12/2019	Negative control	wastewater metagenome	ERS5184623	ERX4600329	ERR4678705	Illumina NovaSeq 6000
DTU_2018_957_1_Negative_Control_NC_AO	1	2018_nov_neg_08	GS snapshot nov 2018	Denmark	NC	NEG	Lyngby	55.78	12.52	nov	18	5/10/2019	Negative control	wastewater metagenome	ERS5184624	ERX4600330	ERR4678706	Illumina NovaSeq 6000
DTU_2018_958_1_Negative_Control_NC_AP	1	2018_nov_neg_09	GS snapshot nov 2018	Denmark	NC	NEG	Lyngby	55.78	12.52	nov	18	5/14/2019	Negative control	wastewater metagenome	ERS5184625	ERX4600331	ERR4678707	Illumina NovaSeq 6000
DTU_2017_959_1_MG_AU1707_L1	1	2017_lon_aus_01	GS longitudinal 2017-2018	Australia	AU	AUS	Melbourne	-37.81	144.96	lon	17	7/18/2017	wastewater	wastewater metagenome	ERS10793206	ERX8521141	ERR8977341	Illumina NovaSeq 6000
DTU_2017_960_1_MG_AU1708_L2	1	2017_lon_aus_02	GS longitudinal 2017-2018	Australia	AU	AUS	Melbourne	-37.81	144.96	lon	17	8/16/2017	wastewater	wastewater metagenome	ERS10793207	ERX8521142	ERR8977342	Illumina NovaSeq 6000
DTU_2017_961_1_MG_PK1708_L3	1	2017_lon_pak_01	GS longitudinal 2017-2018	Pakistan	PK	PAK	Karachi	25.14	67.18	lon	17	8/18/2017	wastewater	wastewater metagenome	ERS10793208	ERX8521143	ERR8977343	Illumina NovaSeq 6000
DTU_2017_962_1_MG_PK1707_L4	1	2017_lon_pak_02	GS longitudinal 2017-2018	Pakistan	PK	PAK	Karachi	25.14	67.18	lon	17	7/19/2017	wastewater	wastewater metagenome	ERS10793209	ERX8521144	ERR8977344	Illumina NovaSeq 6000
DTU_2017_963_1_MG_GR1707_L5	1	2017_lon_grc_01	GS longitudinal 2017-2018	Greece	GR	GRC	Athens	37.98	23.73	lon	17	7/31/2017	wastewater	wastewater metagenome	ERS10793210	ERX8521145	ERR8977345	Illumina NovaSeq 6000
DTU_2017_964_1_MG_GR1709_L6	1	2017_lon_grc_02	GS longitudinal 2017-2018	Greece	GR	GRC	Athens	37.98	23.73	lon	17	9/29/2017	wastewater	wastewater metagenome	ERS10793211	ERX8521146	ERR8977346	Illumina NovaSeq 6000
DTU_2017_965_1_MG_MY1707_L8	1	2017_lon_mys_01	GS longitudinal 2017-2018	Malaysia	MY	MYS	Kuala Lumpur	3.15	101.69	lon	17	7/18/2017	wastewater	wastewater metagenome	ERS10793212	ERX8521147	ERR8977347	Illumina NovaSeq 6000
DTU_2017_966_1_MG_MY1708_L9	1	2017_lon_mys_02	GS longitudinal 2017-2018	Malaysia	MY	MYS	Kuala Lumpur	3.15	101.69	lon	17	8/15/2017	wastewater	wastewater metagenome	ERS10793213	ERX8521148	ERR8977348	Illumina NovaSeq 6000
DTU_2017_967_1_MG_MY1709_L10	1	2017_lon_mys_03	GS longitudinal 2017-2018	Malaysia	MY	MYS	Kuala Lumpur	3.15	101.69	lon	17	9/12/2017	wastewater	wastewater metagenome	ERS10793214	ERX8521149	ERR8977349	Illumina NovaSeq 6000
DTU_2017_968_1_MG_MY1710_L11	1	2017_lon_mys_04	GS longitudinal 2017-2018	Malaysia	MY	MYS	Kuala Lumpur	3.15	101.69	lon	17	10/10/2017	wastewater	wastewater metagenome	ERS10793215	ERX8521150	ERR8977350	Illumina NovaSeq 6000
DTU_2017_969_1_MG_CN1707_L12	1	2017_lon_chn_01	GS longitudinal 2017-2018	China	CN	CHN	Guangzhou	23.13	113.26	lon	17	7/11/2017	wastewater	wastewater metagenome	ERS10793216	ERX8521151	ERR8977351	Illumina NovaSeq 6000
DTU_2017_970_1_MG_CN1708_L13	1	2017_lon_chn_02	GS longitudinal 2017-2018	China	CN	CHN	Guangzhou	23.13	113.26	lon	17	8/23/2017	wastewater	wastewater metagenome	ERS10793217	ERX8521152	ERR8977352	Illumina NovaSeq 6000
DTU_2017_971_1_MG_CN1709_L14	1	2017_lon_chn_03	GS longitudinal 2017-2018	China	CN	CHN	Guangzhou	23.13	113.26	lon	17	9/30/2017	wastewater	wastewater metagenome	ERS10793218	ERX8521153	ERR8977353	Illumina NovaSeq 6000
DTU_2017_972_1_MG_CN1710_L15	1	2017_lon_chn_04	GS longitudinal 2017-2018	China	CN	CHN	Guangzhou	23.13	113.26	lon	17	10/13/2017	wastewater	wastewater metagenome	ERS10793219	ERX8521154	ERR8977354	Illumina NovaSeq 6000
DTU_2017_973_1_MG_PK1709_L18	1	2017_lon_pak_03	GS longitudinal 2017-2018	Pakistan	PK	PAK	Karachi	25.14	67.18	lon	17	9/28/2017	wastewater	wastewater metagenome	ERS10793220	ERX8521155	ERR8977355	Illumina NovaSeq 6000
DTU_2017_974_1_MG_PK1710_L19	1	2017_lon_pak_04	GS longitudinal 2017-2018	Pakistan	PK	PAK	Karachi	25.14	67.18	lon	17	10/30/2017	wastewater	wastewater metagenome	ERS10793221	ERX8521156	ERR8977356	Illumina NovaSeq 6000
DTU_2017_975_1_MG_AU1709_L20	1	2017_lon_aus_03	GS longitudinal 2017-2018	Australia	AU	AUS	Melbourne	-37.81	144.96	lon	17	9/27/2017	wastewater	wastewater metagenome	ERS10793222	ERX8521157	ERR8977357	Illumina NovaSeq 6000
DTU_2017_976_1_MG_AU1710_L21	1	2017_lon_aus_04	GS longitudinal 2017-2018	Australia	AU	AUS	Melbourne	-37.81	144.96	lon	17	10/16/2017	wastewater	wastewater metagenome	ERS10793223	ERX8521158	ERR8977358	Illumina NovaSeq 6000
DTU_2017_977_1_MG_CM1710_L22	1	2017_lon_cmr_01	GS longitudinal 2017-2018	Cameroon	CM	CMR	Yaounde	3.87	11.52	lon	17	10/23/2017	wastewater	wastewater metagenome	ERS10793224	ERX8521159	ERR8977359	Illumina NovaSeq 6000
DTU_2017_978_1_MG_CM1712_L23	1	2017_lon_cmr_02	GS longitudinal 2017-2018	Cameroon	CM	CMR	Yaounde	3.87	11.52	lon	17	12/20/2017	wastewater	wastewater metagenome	ERS10793225	ERX8521160	ERR8977360	Illumina NovaSeq 6000
DTU_2018_979_1_MG_CM1801_L24	1	2018_lon_cmr_06	GS longitudinal 2017-2018	Cameroon	CM	CMR	Yaounde	3.87	11.52	lon	18	1/19/2018	wastewater	wastewater metagenome	ERS10793226	ERX8521161	ERR8977361	Illumina NovaSeq 6000
DTU_2017_980_1_MG_CM1707_L25	1	2017_lon_cmr_03	GS longitudinal 2017-2018	Cameroon	CM	CMR	Yaounde	3.87	11.52	lon	17	7/19/2017	wastewater	wastewater metagenome	ERS10793227	ERX8521162	ERR8977362	Illumina NovaSeq 6000
DTU_2017_981_1_MG_CM1708_L26	1	2017_lon_cmr_04	GS longitudinal 2017-2018	Cameroon	CM	CMR	Yaounde	3.87	11.52	lon	17	8/18/2017	wastewater	wastewater metagenome	ERS10793228	ERX8521163	ERR8977363	Illumina NovaSeq 6000
DTU_2017_982_1_MG_CM1709_L27	1	2017_lon_cmr_05	GS longitudinal 2017-2018	Cameroon	CM	CMR	Yaounde	3.87	11.52	lon	17	9/19/2017	wastewater	wastewater metagenome	ERS10793229	ERX8521164	ERR8977364	Illumina NovaSeq 6000
DTU_2017_983_1_MG_US1709_L28	1	2017_lon_usa_01	GS longitudinal 2017-2018	USA	US	USA	Seattle	47.6	-122.33	lon	17	9/28/2017	wastewater	wastewater metagenome	ERS10793230	ERX8521165	ERR8977365	Illumina NovaSeq 6000
DTU_2017_984_1_MG_US1710_L29	1	2017_lon_usa_02	GS longitudinal 2017-2018	USA	US	USA	Seattle	47.6	-122.33	lon	17	10/25/2017	wastewater	wastewater metagenome	ERS10793231	ERX8521166	ERR8977366	Illumina NovaSeq 6000
DTU_2017_985_1_MG_US1712_L30	1	2017_lon_usa_03	GS longitudinal 2017-2018	USA	US	USA	Seattle	47.6	-122.33	lon	17	1/12/2017	wastewater	wastewater metagenome	ERS10793232	ERX8521167	ERR8977367	Illumina NovaSeq 6000
DTU_2017_986_1_MG_MY1712_L31	1	2017_lon_mys_05	GS longitudinal 2017-2018	Malaysia	MY	MYS	Kuala Lumpur	3.15	101.69	lon	17	12/5/2017	wastewater	wastewater metagenome	ERS10793233	ERX8521168	ERR8977368	Illumina NovaSeq 6000
DTU_2018_987_1_MG_MY1801_L32	1	2018_lon_mys_07	GS longitudinal 2017-2018	Malaysia	MY	MYS	Kuala Lumpur	3.15	101.69	lon	18	1/4/2018	wastewater	wastewater metagenome	ERS10793234	ERX8521169	ERR8977369	Illumina NovaSeq 6000
DTU_2018_988_1_MG_MY1802_L33	1	2018_lon_mys_08	GS longitudinal 2017-2018	Malaysia	MY	MYS	Kuala Lumpur	3.15	101.69	lon	18	1/6/2018	wastewater	wastewater metagenome	ERS10793235	ERX8521170	ERR8977370	Illumina NovaSeq 6000
DTU_2017_989_1_MG_MY1711_L34	1	2017_lon_mys_06	GS longitudinal 2017-2018	Malaysia	MY	MYS	Kuala Lumpur	3.15	101.69	lon	17	11/4/2017	wastewater	wastewater metagenome	ERS10793236	ERX8521171	ERR8977371	Illumina NovaSeq 6000
DTU_2017_990_1_MG_CA1707_L35	1	2017_lon_can_01	GS longitudinal 2017-2018	Canada	CA	CAN	Regina	50.45	-104.62	lon	17	7/26/2017	wastewater	wastewater metagenome	ERS10793237	ERX8521172	ERR8977372	Illumina NovaSeq 6000
DTU_2017_991_1_MG_CA1708_L36	1	2017_lon_can_02	GS longitudinal 2017-2018	Canada	CA	CAN	Regina	50.45	-104.62	lon	17	8/22/2017	wastewater	wastewater metagenome	ERS10793238	ERX8521173	ERR8977373	Illumina NovaSeq 6000
DTU_2017_992_1_MG_CA1709_L37	1	2017_lon_can_03	GS longitudinal 2017-2018	Canada	CA	CAN	Regina	50.45	-104.62	lon	17	9/27/2017	wastewater	wastewater metagenome	ERS10793239	ERX8521174	ERR8977374	Illumina NovaSeq 6000
DTU_2017_993_1_MG_CA1710_L38	1	2017_lon_can_04	GS longitudinal 2017-2018	Canada	CA	CAN	Regina	50.45	-104.62	lon	17	10/25/2017	wastewater	wastewater metagenome	ERS10793240	ERX8521175	ERR8977375	Illumina NovaSeq 6000
DTU_2017_994_1_MG_EC1712_L39	1	2017_lon_ecu_01	GS longitudinal 2017-2018	Ecuador	EC	ECU	Quito	-0.22	-78.51	lon	17	12/23/2017	wastewater	wastewater metagenome	ERS10793241	ERX8521176	ERR8977376	Illumina NovaSeq 6000
DTU_2018_995_1_MG_EC1801_L40	1	2018_lon_ecu_02	GS longitudinal 2017-2018	Ecuador	EC	ECU	Quito	-0.22	-78.51	lon	18	1/31/2018	wastewater	wastewater metagenome	ERS10793242	ERX8521177	ERR8977377	Illumina NovaSeq 6000
DTU_2018_996_1_MG_EC1802_L41	1	2018_lon_ecu_03	GS longitudinal 2017-2018	Ecuador	EC	ECU	Quito	-0.22	-78.51	lon	18	2/28/2018	wastewater	wastewater metagenome	ERS10793243	ERX8521178	ERR8977378	Illumina NovaSeq 6000
DTU_2017_997_1_MG_CA1712_L42	1	2017_lon_can_05	GS longitudinal 2017-2018	Canada	CA	CAN	Regina	50.45	-104.62	lon	17	12/19/2017	wastewater	wastewater metagenome	ERS10793244	ERX8521179	ERR8977379	Illumina NovaSeq 6000
DTU_2017_998_1_MG_AU1712_L43	1	2017_lon_aus_05	GS longitudinal 2017-2018	Australia	AU	AUS	Melbourne	-37.81	144.96	lon	17	12/21/2017	wastewater	wastewater metagenome	ERS10793245	ERX8521180	ERR8977380	Illumina NovaSeq 6000
DTU_2018_999_1_MG_AU1801_L44	1	2018_lon_aus_06	GS longitudinal 2017-2018	Australia	AU	AUS	Melbourne	-37.81	144.96	lon	18	1/23/2018	wastewater	wastewater metagenome	ERS10793246	ERX8521181	ERR8977381	Illumina NovaSeq 6000
DTU_2018_1000_1_MG_AU1802_L45	1	2018_lon_aus_07	GS longitudinal 2017-2018	Australia	AU	AUS	Melbourne	-37.81	144.96	lon	18	2/26/2018	wastewater	wastewater metagenome	ERS10793247	ERX8521182	ERR8977382	Illumina NovaSeq 6000
DTU_2017_1001_1_MG_CN1712_L46	1	2017_lon_chn_05	GS longitudinal 2017-2018	China	CN	CHN	Guangzhou	23.13	113.26	lon	17	12/21/2017	wastewater	wastewater metagenome	ERS10793248	ERX8521183	ERR8977383	Illumina NovaSeq 6000
DTU_2018_1002_1_MG_CN1801_L47	1	2018_lon_chn_06	GS longitudinal 2017-2018	China	CN	CHN	Guangzhou	23.13	113.26	lon	18	1/10/2018	wastewater	wastewater metagenome	ERS10793249	ERX8521184	ERR8977384	Illumina NovaSeq 6000
DTU_2018_1003_1_MG_CN1802_L48	1	2018_lon_chn_07	GS longitudinal 2017-2018	China	CN	CHN	Guangzhou	23.13	113.26	lon	18	2/8/2018	wastewater	wastewater metagenome	ERS10793250	ERX8521185	ERR8977385	Illumina NovaSeq 6000
DTU_2018_1004_1_MG_CN1803_L49	1	2018_lon_chn_08	GS longitudinal 2017-2018	China	CN	CHN	Guangzhou	23.13	113.26	lon	18	3/18/2018	wastewater	wastewater metagenome	ERS10793251	ERX8521186	ERR8977386	Illumina NovaSeq 6000
DTU_2017_1005_1_MG_US1712_L54	1	2017_lon_usa_04	GS longitudinal 2017-2018	USA	US	USA	Seattle	47.6	-122.33	lon	17	12/20/2017	wastewater	wastewater metagenome	ERS10793252	ERX8521187	ERR8977387	Illumina NovaSeq 6000
DTU_2018_1006_1_MG_US1801_L55	1	2018_lon_usa_05	GS longitudinal 2017-2018	USA	US	USA	Seattle	47.6	-122.33	lon	18	1/30/2018	wastewater	wastewater metagenome	ERS10793253	ERX8521188	ERR8977388	Illumina NovaSeq 6000
DTU_2018_1007_1_MG_US1802_L56	1	2018_lon_usa_06	GS longitudinal 2017-2018	USA	US	USA	Seattle	47.6	-122.33	lon	18	2/22/2018	wastewater	wastewater metagenome	ERS10793254	ERX8521189	ERR8977389	Illumina NovaSeq 6000
DTU_2018_1008_1_MG_US1803_L57	1	2018_lon_usa_07	GS longitudinal 2017-2018	USA	US	USA	Seattle	47.6	-122.33	lon	18	3/29/2018	wastewater	wastewater metagenome	ERS10793255	ERX8521190	ERR8977390	Illumina NovaSeq 6000
DTU_2018_1009_1_MG_AU1803_L58	1	2018_lon_aus_08	GS longitudinal 2017-2018	Australia	AU	AUS	Melbourne	-37.81	144.96	lon	18	3/27/2018	wastewater	wastewater metagenome	ERS10793256	ERX8521191	ERR8977391	Illumina NovaSeq 6000
DTU_2018_1010_1_MG_AU1804_L59	1	2018_lon_aus_09	GS longitudinal 2017-2018	Australia	AU	AUS	Melbourne	-37.81	144.96	lon	18	4/27/2018	wastewater	wastewater metagenome	ERS10793257	ERX8521192	ERR8977392	Illumina NovaSeq 6000
DTU_2018_1011_1_MG_AU1805_L60	1	2018_lon_aus_10	GS longitudinal 2017-2018	Australia	AU	AUS	Melbourne	-37.81	144.96	lon	18	5/17/2018	wastewater	wastewater metagenome	ERS10793258	ERX8521193	ERR8977393	Illumina NovaSeq 6000
DTU_2018_1012_1_MG_MY1803_L61	1	2018_lon_mys_09	GS longitudinal 2017-2018	Malaysia	MY	MYS	Kuala Lumpur	3.15	101.69	lon	18	3/16/2018	wastewater	wastewater metagenome	ERS10793259	ERX8521194	ERR8977394	Illumina NovaSeq 6000
DTU_2018_1013_1_MG_MY1804_L62	1	2018_lon_mys_10	GS longitudinal 2017-2018	Malaysia	MY	MYS	Kuala Lumpur	3.15	101.69	lon	18	4/12/2018	wastewater	wastewater metagenome	ERS10793260	ERX8521195	ERR8977395	Illumina NovaSeq 6000
DTU_2018_1014_1_MG_MY1805_L63	1	2018_lon_mys_11	GS longitudinal 2017-2018	Malaysia	MY	MYS	Kuala Lumpur	3.15	101.69	lon	18	5/8/2018	wastewater	wastewater metagenome	ERS10793261	ERX8521196	ERR8977396	Illumina NovaSeq 6000
DTU_2018_1015_1_MG_US1804_L66	1	2018_lon_usa_08	GS longitudinal 2017-2018	USA	US	USA	Seattle	47.6	-122.33	lon	18	4/15/2018	wastewater	wastewater metagenome	ERS10793262	ERX8521197	ERR8977397	Illumina NovaSeq 6000
DTU_2018_1016_1_MG_US1805_L67	1	2018_lon_usa_09	GS longitudinal 2017-2018	USA	US	USA	Seattle	47.6	-122.33	lon	18	5/13/2018	wastewater	wastewater metagenome	ERS10793263	ERX8521198	ERR8977398	Illumina NovaSeq 6000
DTU_2018_1017_1_MG_US1807_L68	1	2018_lon_usa_10	GS longitudinal 2017-2018	USA	US	USA	Seattle	47.6	-122.33	lon	18	7/17/2018	wastewater	wastewater metagenome	ERS10793264	ERX8521199	ERR8977399	Illumina NovaSeq 6000
DTU_2018_1018_1_MG_US1808_L69	1	2018_lon_usa_11	GS longitudinal 2017-2018	USA	US	USA	Seattle	47.6	-122.33	lon	18	8/23/2018	wastewater	wastewater metagenome	ERS10793265	ERX8521200	ERR8977400	Illumina NovaSeq 6000
DTU_2018_1019_1_MG_AU1807_L70	1	2018_lon_aus_11	GS longitudinal 2017-2018	Australia	AU	AUS	Melbourne	-37.81	144.96	lon	18	7/19/2018	wastewater	wastewater metagenome	ERS10793266	ERX8521201	ERR8977401	Illumina NovaSeq 6000
DTU_2018_1020_1_MG_AU1808_L71	1	2018_lon_aus_12	GS longitudinal 2017-2018	Australia	AU	AUS	Melbourne	-37.81	144.96	lon	18	8/30/2018	wastewater	wastewater metagenome	ERS10793267	ERX8521202	ERR8977402	Illumina NovaSeq 6000
DTU_2018_1021_1_MG_CM1807_L72	1	2018_lon_cmr_07	GS longitudinal 2017-2018	Cameroon	CM	CMR	Yaounde	3.87	11.52	lon	18	7/19/2018	wastewater	wastewater metagenome	ERS10793268	ERX8521203	ERR8977403	Illumina NovaSeq 6000
DTU_2018_1022_1_MG_CM1808_L73	1	2018_lon_cmr_08	GS longitudinal 2017-2018	Cameroon	CM	CMR	Yaounde	3.87	11.52	lon	18	8/17/2018	wastewater	wastewater metagenome	ERS10793269	ERX8521204	ERR8977404	Illumina NovaSeq 6000
DTU_2018_1023_1_MG_CA1803_L74	1	2018_lon_can_06	GS longitudinal 2017-2018	Canada	CA	CAN	Regina	50.45	-104.62	lon	18	3/21/2018	wastewater	wastewater metagenome	ERS10793270	ERX8521205	ERR8977405	Illumina NovaSeq 6000
DTU_2018_1024_1_MG_CA1804_L75	1	2018_lon_can_07	GS longitudinal 2017-2018	Canada	CA	CAN	Regina	50.45	-104.62	lon	18	4/1/2018	wastewater	wastewater metagenome	ERS10793271	ERX8521206	ERR8977406	Illumina NovaSeq 6000
DTU_2018_1025_1_MG_CA1805_L76	1	2018_lon_can_08	GS longitudinal 2017-2018	Canada	CA	CAN	Regina	50.45	-104.62	lon	18	5/29/2018	wastewater	wastewater metagenome	ERS10793272	ERX8521207	ERR8977407	Illumina NovaSeq 6000
DTU_2018_1026_1_MG_CA1807_L77	1	2018_lon_can_09	GS longitudinal 2017-2018	Canada	CA	CAN	Regina	50.45	-104.62	lon	18	7/30/2018	wastewater	wastewater metagenome	ERS10793273	ERX8521208	ERR8977408	Illumina NovaSeq 6000
DTU_2018_1027_1_MG_CA1808_L78	1	2018_lon_can_10	GS longitudinal 2017-2018	Canada	CA	CAN	Regina	50.45	-104.62	lon	18	8/16/2018	wastewater	wastewater metagenome	ERS10793274	ERX8521209	ERR8977409	Illumina NovaSeq 6000
DTU_2018_1028_1_MG_CA1809_L79	1	2018_lon_can_11	GS longitudinal 2017-2018	Canada	CA	CAN	Regina	50.45	-104.62	lon	18	9/28/2018	wastewater	wastewater metagenome	ERS10793275	ERX8521210	ERR8977410	Illumina NovaSeq 6000
DTU_2018_1029_1_MG_EC1803_L80	1	2018_lon_ecu_04	GS longitudinal 2017-2018	Ecuador	EC	ECU	Quito	-0.22	-78.51	lon	18	3/29/2018	wastewater	wastewater metagenome	ERS10793276	ERX8521211	ERR8977411	Illumina NovaSeq 6000
DTU_2018_1030_1_MG_EC1804_L81	1	2018_lon_ecu_05	GS longitudinal 2017-2018	Ecuador	EC	ECU	Quito	-0.22	-78.51	lon	18	4/26/2018	wastewater	wastewater metagenome	ERS10793277	ERX8521212	ERR8977412	Illumina NovaSeq 6000
DTU_2018_1031_1_MG_EC1805_L82	1	2018_lon_ecu_06	GS longitudinal 2017-2018	Ecuador	EC	ECU	Quito	-0.22	-78.51	lon	18	5/25/2018	wastewater	wastewater metagenome	ERS10793278	ERX8521213	ERR8977413	Illumina NovaSeq 6000
