Run,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,BioSampleModel,Bytes,Center Name,Collection_Date,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,Experiment,geo_loc_name_country,geo_loc_name_country_continent,geo_loc_name,Host,Instrument,isolation_source,lat_lon,Library Name,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,create_date,version,samp_collect_device,samp_mat_process,Sample Name,source_material_id,SRA Study
SRR10002932,WGS,302,2247084756,PRJNA561080,SAMN12606734,Metagenome or environmental,1003065840,NORWEGIAN DEFENCE RESEARCH ESTABLISHMENT (FFI),2017-09-26,public,"fastq,sra,run.zq","gs,s3,ncbi","s3.us-east-1,gs.US,ncbi.public",SRX6741620,Sweden,Europe,"Sweden:Stockholm\,Skanstull",not applicable,Illumina HiSeq 2500,Subway and urban air,59.19556 N 18.0144 E,SL342439,PAIRED,RANDOM,METAGENOMIC,air metagenome,ILLUMINA,2020-08-21T00:00:00Z,2019-08-21T03:40:00Z,1,SASS 3100 electret filter air sampler,MetaSUB DNA isolation,gCSD17-STO-AS7,gCSD17-STO-AS7_17-09-26_Sweden:Stockholm:Skanstull,SRP218814
SRR10002933,WGS,302,1579998164,PRJNA561080,SAMN12606735,Metagenome or environmental,709797866,NORWEGIAN DEFENCE RESEARCH ESTABLISHMENT (FFI),2017-09-26,public,"fastq,sra,run.zq","s3,ncbi,gs","ncbi.public,gs.US,s3.us-east-1",SRX6741619,Sweden,Europe,"Sweden:Stockholm\,Fridhemsplan",not applicable,Illumina HiSeq 2500,Subway and urban air,59.18277 N 18.04331 E,SL342440,PAIRED,RANDOM,METAGENOMIC,air metagenome,ILLUMINA,2020-08-21T00:00:00Z,2019-08-21T03:38:00Z,1,SASS 3100 electret filter air sampler,MetaSUB DNA isolation,gCSD17-STO-AS8,gCSD17-STO-AS8_17-09-26_Sweden:Stockholm:Fridhemsplan,SRP218814
SRR10002934,WGS,302,400415458,PRJNA561080,SAMN12606849,Metagenome or environmental,206121618,NORWEGIAN DEFENCE RESEARCH ESTABLISHMENT (FFI),2017-06-21,public,"run.zq,fastq,sra","s3,gs,ncbi","ncbi.public,s3.us-east-1,gs.US",SRX6741618,uncalculated,uncalculated,not applicable,not applicable,Illumina HiSeq 2500,Subway and urban air,not applicable,SL335741,PAIRED,RANDOM,METAGENOMIC,air metagenome,ILLUMINA,2020-08-21T00:00:00Z,2019-08-20T14:47:00Z,1,SASS 3100 electret filter air sampler,MetaSUB DNA isolation,gCSD17-ASC10,gCSD17-ASC10_17-06-21_Controls:Positive control,SRP218814
SRR10002935,WGS,302,1613492682,PRJNA561080,SAMN12606726,Metagenome or environmental,709748430,NORWEGIAN DEFENCE RESEARCH ESTABLISHMENT (FFI),2017-08-21,public,"fastq,sra,run.zq","s3,gs,ncbi","s3.us-east-1,ncbi.public,gs.US",SRX6741617,United Kingdom,Europe,"United Kingdom:London\,Euston",not applicable,Illumina HiSeq 2500,Subway and urban air,51.46239 N 0.115421 W,SL342416,PAIRED,RANDOM,METAGENOMIC,air metagenome,ILLUMINA,2020-08-21T00:00:00Z,2019-08-21T03:38:00Z,1,SASS 3100 electret filter air sampler,MetaSUB DNA isolation,gCSD17-LON-AS25,gCSD17-LON-AS25_17-08-21_United Kingdom:London:Euston,SRP218814
SRR10002936,WGS,302,1344551414,PRJNA561080,SAMN12606727,Metagenome or environmental,608867215,NORWEGIAN DEFENCE RESEARCH ESTABLISHMENT (FFI),2017-07-23,public,"sra,run.zq,fastq","ncbi,gs,s3","gs.US,s3.us-east-1,ncbi.public",SRX6741616,United Kingdom,Europe,"United Kingdom:London\,Euston",not applicable,Illumina HiSeq 2500,Subway and urban air,51.46239 N 0.115421 W,SL342426,PAIRED,RANDOM,METAGENOMIC,air metagenome,ILLUMINA,2020-08-21T00:00:00Z,2019-08-21T03:38:00Z,1,SASS 3100 electret filter air sampler,MetaSUB DNA isolation,gCSD17-LON-AS35,gCSD17-LON-AS35_17-07-23_United Kingdom:London:Euston,SRP218814
SRR10002937,WGS,302,943453436,PRJNA561080,SAMN12606728,Metagenome or environmental,425542372,NORWEGIAN DEFENCE RESEARCH ESTABLISHMENT (FFI),2017-06-21,public,"sra,fastq,run.zq","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.US",SRX6741615,Sweden,Europe,"Sweden:Stockholm\,Danderyd",not applicable,Illumina HiSeq 2500,Subway and urban air,59.20448 N 18.04165 E,SL342433,PAIRED,RANDOM,METAGENOMIC,air metagenome,ILLUMINA,2020-08-21T00:00:00Z,2019-08-21T03:37:00Z,1,SASS 3100 electret filter air sampler,MetaSUB DNA isolation,gCSD17-STO-AS1,gCSD17-STO-AS1_17-06-21_Sweden:Stockholm:Danderyd,SRP218814
SRR10002938,WGS,302,1407817696,PRJNA561080,SAMN12606729,Metagenome or environmental,630188305,NORWEGIAN DEFENCE RESEARCH ESTABLISHMENT (FFI),2017-06-21,public,"fastq,run.zq,sra","gs,ncbi,s3","ncbi.public,gs.US,s3.us-east-1",SRX6741878,Sweden,Europe,"Sweden:Stockholm\,Universitetet",not applicable,Illumina HiSeq 2500,Subway and urban air,59.19513 N 18.03327 E,SL342434,PAIRED,RANDOM,METAGENOMIC,air metagenome,ILLUMINA,2020-08-21T00:00:00Z,2019-08-21T03:38:00Z,1,SASS 3100 electret filter air sampler,MetaSUB DNA isolation,gCSD17-STO-AS2,gCSD17-STO-AS2_17-06-21_Sweden:Stockholm:Universitetet,SRP218814
SRR10002939,WGS,302,2326206340,PRJNA561080,SAMN12606719,Metagenome or environmental,1026581096,NORWEGIAN DEFENCE RESEARCH ESTABLISHMENT (FFI),2017-07-23,public,"run.zq,sra,fastq","s3,ncbi,gs","s3.us-east-1,gs.US,ncbi.public",SRX6741613,United Kingdom,Europe,"United Kingdom:London\,Brixton",not applicable,Illumina HiSeq 2500,Subway and urban air,51.489081 N 0.133037 W,SL342428,PAIRED,RANDOM,METAGENOMIC,air metagenome,ILLUMINA,2020-08-21T00:00:00Z,2019-08-20T14:51:00Z,1,SASS 3100 electret filter air sampler,MetaSUB DNA isolation,gCSD17-LON-AS37,gCSD17-LON-AS37_17-07-23_United Kingdom:London:Brixton,SRP218814
SRR10002940,WGS,302,1605971070,PRJNA561080,SAMN12606718,Metagenome or environmental,701936033,NORWEGIAN DEFENCE RESEARCH ESTABLISHMENT (FFI),2017-08-21,public,"sra,fastq,run.zq","s3,ncbi,gs","gs.US,s3.us-east-1,ncbi.public",SRX6741612,United Kingdom,Europe,"United Kingdom:London\,Brixton",not applicable,Illumina HiSeq 2500,Subway and urban air,51.489081 N 0.133037 W,SL342418,PAIRED,RANDOM,METAGENOMIC,air metagenome,ILLUMINA,2020-08-21T00:00:00Z,2019-08-21T03:38:00Z,1,SASS 3100 electret filter air sampler,MetaSUB DNA isolation,gCSD17-LON-AS27,gCSD17-LON-AS27_17-08-21_United Kingdom:London:Brixton,SRP218814
SRR10002941,WGS,302,1558979870,PRJNA561080,SAMN12606717,Metagenome or environmental,691881169,NORWEGIAN DEFENCE RESEARCH ESTABLISHMENT (FFI),2017-08-18,public,"run.zq,fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX6741611,United Kingdom,Europe,"United Kingdom:London\,Oxford Circus",not applicable,Illumina HiSeq 2500,Subway and urban air,51.489081 N 0.133037 W,SL342408,PAIRED,RANDOM,METAGENOMIC,air metagenome,ILLUMINA,2020-08-21T00:00:00Z,2019-08-20T14:49:00Z,1,SASS 3100 electret filter air sampler,MetaSUB DNA isolation,gCSD17-LON-AS17,gCSD17-LON-AS17_17-08-18_United Kingdom:London:Oxford Circus,SRP218814
SRR10002942,WGS,302,1813141258,PRJNA561080,SAMN12606716,Metagenome or environmental,810550984,NORWEGIAN DEFENCE RESEARCH ESTABLISHMENT (FFI),2017-06-21,public,"sra,fastq,run.zq","gs,s3,ncbi","gs.US,ncbi.public,s3.us-east-1",SRX6741610,United Kingdom,Europe,"United Kingdom:London\,Oxford Circus",not applicable,Illumina HiSeq 2500,Subway and urban air,51.489081 N 0.133037 W,SL342398,PAIRED,RANDOM,METAGENOMIC,air metagenome,ILLUMINA,2020-08-21T00:00:00Z,2019-08-20T14:51:00Z,1,SASS 3100 electret filter air sampler,MetaSUB DNA isolation,gCSD17-LON-AS7,gCSD17-LON-AS7_17-06-21_United Kingdom:London:Oxford Circus,SRP218814
SRR10002943,WGS,302,1080043808,PRJNA561080,SAMN12606725,Metagenome or environmental,479643269,NORWEGIAN DEFENCE RESEARCH ESTABLISHMENT (FFI),2017-08-18,public,"sra,run.zq,fastq","s3,ncbi,gs","ncbi.public,s3.us-east-1,gs.US",SRX6741609,United Kingdom,Europe,"United Kingdom:London\,Pimlico",not applicable,Illumina HiSeq 2500,Subway and urban air,51.46239 N 0.115421 W,SL342410,PAIRED,RANDOM,METAGENOMIC,air metagenome,ILLUMINA,2020-08-21T00:00:00Z,2019-08-21T03:37:00Z,1,SASS 3100 electret filter air sampler,MetaSUB DNA isolation,gCSD17-LON-AS19,gCSD17-LON-AS19_17-08-18_United Kingdom:London:Pimlico,SRP218814
SRR10002944,WGS,302,1122749628,PRJNA561080,SAMN12606724,Metagenome or environmental,497215222,NORWEGIAN DEFENCE RESEARCH ESTABLISHMENT (FFI),2017-06-21,public,"run.zq,fastq,sra","ncbi,s3,gs","s3.us-east-1,gs.US,ncbi.public",SRX6741608,United Kingdom,Europe,"United Kingdom:London\,Pimlico",not applicable,Illumina HiSeq 2500,Subway and urban air,51.46239 N 0.115421 W,SL342400,PAIRED,RANDOM,METAGENOMIC,air metagenome,ILLUMINA,2020-08-21T00:00:00Z,2019-08-21T03:38:00Z,1,SASS 3100 electret filter air sampler,MetaSUB DNA isolation,gCSD17-LON-AS9,gCSD17-LON-AS9_17-06-21_United Kingdom:London:Pimlico,SRP218814
SRR10002945,WGS,302,1556663832,PRJNA561080,SAMN12606804,Metagenome or environmental,616700630,NORWEGIAN DEFENCE RESEARCH ESTABLISHMENT (FFI),2017-07-11,public,"sra,run.zq,fastq","ncbi,gs,s3","s3.us-east-1,ncbi.public,gs.US",SRX6741607,Hong Kong,Asia,"Hong Kong:Hong Kong\,Shek Kip Mei",not applicable,Illumina HiSeq 2500,Subway and urban air,22.331996 N 114.168759 E,SL310979,PAIRED,RANDOM,METAGENOMIC,air metagenome,ILLUMINA,2020-08-21T00:00:00Z,2019-08-20T14:50:00Z,1,SASS 3100 electret filter air sampler,MetaSUB DNA isolation,gCSD17-HKG-AS45,gCSD17-HKG-AS45_17-07-11_Hong Kong:Hong Kong:Shek Kip Mei,SRP218814
SRR10002946,WGS,302,1468195348,PRJNA561080,SAMN12606805,Metagenome or environmental,563839314,NORWEGIAN DEFENCE RESEARCH ESTABLISHMENT (FFI),2017-07-11,public,"run.zq,fastq,sra","s3,gs,ncbi","s3.us-east-1,gs.US,ncbi.public",SRX6741606,Hong Kong,Asia,"Hong Kong:Hong Kong\,Prince Edward",not applicable,Illumina HiSeq 2500,Subway and urban air,22.325069 N 114.168319 E,SL310980,PAIRED,RANDOM,METAGENOMIC,air metagenome,ILLUMINA,2020-08-21T00:00:00Z,2019-08-20T14:49:00Z,1,SASS 3100 electret filter air sampler,MetaSUB DNA isolation,gCSD17-HKG-AS46,gCSD17-HKG-AS46_17-07-11_Hong Kong:Hong Kong:Prince Edward,SRP218814
SRR10002947,WGS,302,1434532314,PRJNA561080,SAMN12606563,Metagenome or environmental,590594618,NORWEGIAN DEFENCE RESEARCH ESTABLISHMENT (FFI),2017-06-21,public,"sra,fastq,run.zq","ncbi,gs,s3","s3.us-east-1,gs.US,ncbi.public",SRX6741605,Norway,Europe,"Norway:Oslo\,Montebello",not applicable,Illumina HiSeq 2500,Subway and urban air,59.93482 N 10.6664 E,SL311022,PAIRED,RANDOM,METAGENOMIC,air metagenome,ILLUMINA,2020-08-21T00:00:00Z,2019-08-21T03:38:00Z,1,SASS 3100 electret filter air sampler,MetaSUB DNA isolation,gCSD17-OSL-AS8,gCSD17-OSL-AS8_17-06-21_Norway:Oslo:Montebello,SRP218814
SRR10002948,WGS,302,1112697860,PRJNA561080,SAMN12606645,Metagenome or environmental,503394914,NORWEGIAN DEFENCE RESEARCH ESTABLISHMENT (FFI),2017-06-26,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.US,s3.us-east-1,ncbi.public",SRX6741604,USA,North America,"USA:Denver\,Union Station",not applicable,Illumina HiSeq 2500,Subway and urban air,39.7526509 N 105.001685 W,SL335759,PAIRED,RANDOM,METAGENOMIC,air metagenome,ILLUMINA,2020-08-21T00:00:00Z,2019-08-21T03:37:00Z,1,SASS 3100 electret filter air sampler,MetaSUB DNA isolation,gCSD17-DEN-AS18,gCSD17-DEN-AS18_17-06-26_USA:Denver:Union Station,SRP218814
SRR10002949,WGS,302,1479053758,PRJNA561080,SAMN12606798,Metagenome or environmental,585067853,NORWEGIAN DEFENCE RESEARCH ESTABLISHMENT (FFI),2017-07-07,public,"fastq,run.zq,sra","gs,s3,ncbi","ncbi.public,s3.us-east-1,gs.US",SRX6741603,Hong Kong,Asia,"Hong Kong:Hong Kong\,Hung Hom",not applicable,Illumina HiSeq 2500,Subway and urban air,22.303619 N 114.181483 E,SL310973,PAIRED,RANDOM,METAGENOMIC,air metagenome,ILLUMINA,2020-08-21T00:00:00Z,2019-08-21T03:38:00Z,1,SASS 3100 electret filter air sampler,MetaSUB DNA isolation,gCSD17-HKG-AS39,gCSD17-HKG-AS39_17-07-07_Hong Kong:Hong Kong:Hung Hom,SRP218814
SRR10002950,WGS,302,1594937500,PRJNA561080,SAMN12606799,Metagenome or environmental,600637983,NORWEGIAN DEFENCE RESEARCH ESTABLISHMENT (FFI),2017-07-07,public,"fastq,run.zq,sra","s3,ncbi,gs","gs.US,s3.us-east-1,ncbi.public",SRX6741602,Hong Kong,Asia,"Hong Kong:Hong Kong\,Mong Kok East",not applicable,Illumina HiSeq 2500,Subway and urban air,22.322557 N 114.172471 E,SL310974,PAIRED,RANDOM,METAGENOMIC,air metagenome,ILLUMINA,2020-08-21T00:00:00Z,2019-08-21T03:38:00Z,1,SASS 3100 electret filter air sampler,MetaSUB DNA isolation,gCSD17-HKG-AS40,gCSD17-HKG-AS40_17-07-07_Hong Kong:Hong Kong:Mong Kok East,SRP218814
SRR10002951,WGS,302,1758171520,PRJNA561080,SAMN12606796,Metagenome or environmental,664232198,NORWEGIAN DEFENCE RESEARCH ESTABLISHMENT (FFI),2017-07-07,public,"run.zq,sra,fastq","s3,ncbi,gs","s3.us-east-1,ncbi.public,gs.US",SRX6741601,Hong Kong,Asia,"Hong Kong:Hong Kong\,Tsim Sha Tsui",not applicable,Illumina HiSeq 2500,Subway and urban air,22.29787 N 114.17217 E,SL310971,PAIRED,RANDOM,METAGENOMIC,air metagenome,ILLUMINA,2020-08-21T00:00:00Z,2019-08-20T14:50:00Z,1,SASS 3100 electret filter air sampler,MetaSUB DNA isolation,gCSD17-HKG-AS37,gCSD17-HKG-AS37_17-07-07_Hong Kong:Hong Kong:Tsim Sha Tsui,SRP218814
SRR10002952,WGS,302,1266981204,PRJNA561080,SAMN12606797,Metagenome or environmental,481683721,NORWEGIAN DEFENCE RESEARCH ESTABLISHMENT (FFI),2017-07-07,public,"run.zq,fastq,sra","s3,gs,ncbi","gs.US,ncbi.public,s3.us-east-1",SRX6741600,Hong Kong,Asia,"Hong Kong:Hong Kong\,East Tsim Sha Tsui",not applicable,Illumina HiSeq 2500,Subway and urban air,22.295269 N 114.174305 E,SL310972,PAIRED,RANDOM,METAGENOMIC,air metagenome,ILLUMINA,2020-08-21T00:00:00Z,2019-08-20T14:57:00Z,1,SASS 3100 electret filter air sampler,MetaSUB DNA isolation,gCSD17-HKG-AS38,gCSD17-HKG-AS38_17-07-07_Hong Kong:Hong Kong:East Tsim Sha Tsui,SRP218814
SRR10002953,WGS,302,1222168934,PRJNA561080,SAMN12606802,Metagenome or environmental,485273705,NORWEGIAN DEFENCE RESEARCH ESTABLISHMENT (FFI),2017-07-11,public,"sra,fastq,run.zq","gs,s3,ncbi","gs.US,s3.us-east-1,ncbi.public",SRX6741599,Hong Kong,Asia,"Hong Kong:Hong Kong\,Che Kung Temple",not applicable,Illumina HiSeq 2500,Subway and urban air,22.374751 N 114.185998 E,SL310977,PAIRED,RANDOM,METAGENOMIC,air metagenome,ILLUMINA,2020-08-21T00:00:00Z,2019-08-20T14:56:00Z,1,SASS 3100 electret filter air sampler,MetaSUB DNA isolation,gCSD17-HKG-AS43,gCSD17-HKG-AS43_17-07-11_Hong Kong:Hong Kong:Che Kung Temple,SRP218814
SRR10002954,WGS,302,1521366072,PRJNA561080,SAMN12606803,Metagenome or environmental,590999034,NORWEGIAN DEFENCE RESEARCH ESTABLISHMENT (FFI),2017-07-11,public,"sra,fastq,run.zq","ncbi,s3,gs","gs.US,s3.us-east-1,ncbi.public",SRX6741598,Hong Kong,Asia,"Hong Kong:Hong Kong\,Sha Tin Wai",not applicable,Illumina HiSeq 2500,Subway and urban air,22.376943 N 114.194785 E,SL310978,PAIRED,RANDOM,METAGENOMIC,air metagenome,ILLUMINA,2020-08-21T00:00:00Z,2019-08-20T14:57:00Z,1,SASS 3100 electret filter air sampler,MetaSUB DNA isolation,gCSD17-HKG-AS44,gCSD17-HKG-AS44_17-07-11_Hong Kong:Hong Kong:Sha Tin Wai,SRP218814
SRR10002955,WGS,302,1823830246,PRJNA561080,SAMN12606800,Metagenome or environmental,720624035,NORWEGIAN DEFENCE RESEARCH ESTABLISHMENT (FFI),2017-07-11,public,"run.zq,fastq,sra","s3,ncbi,gs","gs.US,s3.us-east-1,ncbi.public",SRX6741597,Hong Kong,Asia,"Hong Kong:Hong Kong\,Kowloon Tong",not applicable,Illumina HiSeq 2500,Subway and urban air,22.337199 N 114.175817 E,SL310975,PAIRED,RANDOM,METAGENOMIC,air metagenome,ILLUMINA,2020-08-21T00:00:00Z,2019-08-20T14:58:00Z,1,SASS 3100 electret filter air sampler,MetaSUB DNA isolation,gCSD17-HKG-AS41,gCSD17-HKG-AS41_17-07-11_Hong Kong:Hong Kong:Kowloon Tong,SRP218814
SRR10002956,WGS,302,1529405010,PRJNA561080,SAMN12606801,Metagenome or environmental,586542404,NORWEGIAN DEFENCE RESEARCH ESTABLISHMENT (FFI),2017-07-11,public,"fastq,sra,run.zq","s3,gs,ncbi","s3.us-east-1,gs.US,ncbi.public",SRX6741596,Hong Kong,Asia,"Hong Kong:Hong Kong\,Tai Wai",not applicable,Illumina HiSeq 2500,Subway and urban air,22.373025 N 114.178509 E,SL310976,PAIRED,RANDOM,METAGENOMIC,air metagenome,ILLUMINA,2020-08-21T00:00:00Z,2019-08-20T14:57:00Z,1,SASS 3100 electret filter air sampler,MetaSUB DNA isolation,gCSD17-HKG-AS42,gCSD17-HKG-AS42_17-07-11_Hong Kong:Hong Kong:Tai Wai,SRP218814
SRR10002957,WGS,302,1176084036,PRJNA561080,SAMN12606605,Metagenome or environmental,526604329,NORWEGIAN DEFENCE RESEARCH ESTABLISHMENT (FFI),2017-06-27,public,"sra,fastq,run.zq","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX6741595,Norway,Europe,"Norway:Oslo\,Romsaas",not applicable,Illumina HiSeq 2500,Subway and urban air,59.9626 N 10.89248 E,SL335709,PAIRED,RANDOM,METAGENOMIC,air metagenome,ILLUMINA,2020-08-21T00:00:00Z,2019-08-20T14:57:00Z,1,SASS 3100 electret filter air sampler,MetaSUB DNA isolation,gCSD17-OSL-AS50,gCSD17-OSL-AS50_17-06-27_Norway:Oslo:Romsaas,SRP218814
SRR10002958,WGS,302,1213285906,PRJNA561080,SAMN12606604,Metagenome or environmental,553962077,NORWEGIAN DEFENCE RESEARCH ESTABLISHMENT (FFI),2017-06-27,public,"fastq,sra,run.zq","gs,s3,ncbi","ncbi.public,s3.us-east-1,gs.US",SRX6741594,Norway,Europe,"Norway:Oslo\,Vestli",not applicable,Illumina HiSeq 2500,Subway and urban air,59.97204 N 10.92944 E,SL335708,PAIRED,RANDOM,METAGENOMIC,air metagenome,ILLUMINA,2020-08-21T00:00:00Z,2019-08-20T14:57:00Z,1,SASS 3100 electret filter air sampler,MetaSUB DNA isolation,gCSD17-OSL-AS49,gCSD17-OSL-AS49_17-06-27_Norway:Oslo:Vestli,SRP218814
SRR10002959,WGS,302,1096090276,PRJNA561080,SAMN12606651,Metagenome or environmental,486452614,NORWEGIAN DEFENCE RESEARCH ESTABLISHMENT (FFI),2017-06-27,public,"sra,run.zq,fastq","ncbi,s3,gs","ncbi.public,gs.US,s3.us-east-1",SRX6741593,USA,North America,"USA:Denver\,Boulder Central",not applicable,Illumina HiSeq 2500,Subway and urban air,40.016993 N 105.276446 W,SL335765,PAIRED,RANDOM,METAGENOMIC,air metagenome,ILLUMINA,2020-08-21T00:00:00Z,2019-08-20T14:57:00Z,1,SASS 3100 electret filter air sampler,MetaSUB DNA isolation,gCSD17-DEN-AS24,gCSD17-DEN-AS24_17-06-27_USA:Denver:Boulder Central,SRP218814
SRR10002960,WGS,302,1393488400,PRJNA561080,SAMN12606597,Metagenome or environmental,632631418,NORWEGIAN DEFENCE RESEARCH ESTABLISHMENT (FFI),2017-06-26,public,"fastq,run.zq,sra","s3,gs,ncbi","ncbi.public,s3.us-east-1,gs.US",SRX6741592,Norway,Europe,"Norway:Oslo\,Lindeberg",not applicable,Illumina HiSeq 2500,Subway and urban air,59.93276 N 10.88167 E,SL335701,PAIRED,RANDOM,METAGENOMIC,air metagenome,ILLUMINA,2020-08-21T00:00:00Z,2019-08-20T14:57:00Z,1,SASS 3100 electret filter air sampler,MetaSUB DNA isolation,gCSD17-OSL-AS42,gCSD17-OSL-AS42_17-06-26_Norway:Oslo:Lindeberg,SRP218814
SRR10002961,WGS,302,1379460500,PRJNA561080,SAMN12606596,Metagenome or environmental,613145772,NORWEGIAN DEFENCE RESEARCH ESTABLISHMENT (FFI),2017-06-26,public,"fastq,sra,run.zq","ncbi,s3,gs","gs.US,s3.us-east-1,ncbi.public",SRX6741591,Norway,Europe,"Norway:Oslo\,Ellingsrudaasen",not applicable,Illumina HiSeq 2500,Subway and urban air,59.93651 N 10.91664 E,SL335700,PAIRED,RANDOM,METAGENOMIC,air metagenome,ILLUMINA,2020-08-21T00:00:00Z,2019-08-20T14:57:00Z,1,SASS 3100 electret filter air sampler,MetaSUB DNA isolation,gCSD17-OSL-AS41,gCSD17-OSL-AS41_17-06-26_Norway:Oslo:Ellingsrudaasen,SRP218814
SRR10002962,WGS,302,1115293852,PRJNA561080,SAMN12606599,Metagenome or environmental,513389118,NORWEGIAN DEFENCE RESEARCH ESTABLISHMENT (FFI),2017-06-26,public,"fastq,sra,run.zq","ncbi,gs,s3","s3.us-east-1,gs.US,ncbi.public",SRX6741590,Norway,Europe,"Norway:Oslo\,Toeyen",not applicable,Illumina HiSeq 2500,Subway and urban air,59.91558 N 10.7758 E,SL335703,PAIRED,RANDOM,METAGENOMIC,air metagenome,ILLUMINA,2020-08-21T00:00:00Z,2019-08-20T14:57:00Z,1,SASS 3100 electret filter air sampler,MetaSUB DNA isolation,gCSD17-OSL-AS44,gCSD17-OSL-AS44_17-06-26_Norway:Oslo:Toeyen,SRP218814
SRR10002963,WGS,302,1278650484,PRJNA561080,SAMN12606598,Metagenome or environmental,578284340,NORWEGIAN DEFENCE RESEARCH ESTABLISHMENT (FFI),2017-06-26,public,"run.zq,fastq,sra","gs,s3,ncbi","s3.us-east-1,ncbi.public,gs.US",SRX6741589,Norway,Europe,"Norway:Oslo\,Helsfyr",not applicable,Illumina HiSeq 2500,Subway and urban air,59.91259 N 10.80139 E,SL335702,PAIRED,RANDOM,METAGENOMIC,air metagenome,ILLUMINA,2020-08-21T00:00:00Z,2019-08-20T14:57:00Z,1,SASS 3100 electret filter air sampler,MetaSUB DNA isolation,gCSD17-OSL-AS43,gCSD17-OSL-AS43_17-06-26_Norway:Oslo:Helsfyr,SRP218814
SRR10002964,WGS,302,1183867180,PRJNA561080,SAMN12606601,Metagenome or environmental,537772892,NORWEGIAN DEFENCE RESEARCH ESTABLISHMENT (FFI),2017-06-26,public,"fastq,sra,run.zq","gs,s3,ncbi","ncbi.public,s3.us-east-1,gs.US",SRX6741588,Norway,Europe,"Norway:Oslo\,Forskningsparken",not applicable,Illumina HiSeq 2500,Subway and urban air,59.9437 N 10.72088 E,SL335705,PAIRED,RANDOM,METAGENOMIC,air metagenome,ILLUMINA,2020-08-21T00:00:00Z,2019-08-20T14:57:00Z,1,SASS 3100 electret filter air sampler,MetaSUB DNA isolation,gCSD17-OSL-AS46,gCSD17-OSL-AS46_17-06-26_Norway:Oslo:Forskningsparken,SRP218814
SRR10002965,WGS,302,1226235062,PRJNA561080,SAMN12606600,Metagenome or environmental,548161226,NORWEGIAN DEFENCE RESEARCH ESTABLISHMENT (FFI),2017-06-26,public,"run.zq,fastq,sra","s3,ncbi,gs","gs.US,s3.us-east-1,ncbi.public",SRX6741587,Norway,Europe,"Norway:Oslo\,Majorstua",not applicable,Illumina HiSeq 2500,Subway and urban air,59.93016 N 10.71473 E,SL335704,PAIRED,RANDOM,METAGENOMIC,air metagenome,ILLUMINA,2020-08-21T00:00:00Z,2019-08-20T14:57:00Z,1,SASS 3100 electret filter air sampler,MetaSUB DNA isolation,gCSD17-OSL-AS45,gCSD17-OSL-AS45_17-06-26_Norway:Oslo:Majorstua,SRP218814
SRR10002966,WGS,302,1259501872,PRJNA561080,SAMN12606603,Metagenome or environmental,568005279,NORWEGIAN DEFENCE RESEARCH ESTABLISHMENT (FFI),2017-06-26,public,"run.zq,sra,fastq","s3,gs,ncbi","s3.us-east-1,ncbi.public,gs.US",SRX6741586,Norway,Europe,"Norway:Oslo\,Loeren",not applicable,Illumina HiSeq 2500,Subway and urban air,59.9301 N 10.78959 E,SL335707,PAIRED,RANDOM,METAGENOMIC,air metagenome,ILLUMINA,2020-08-21T00:00:00Z,2019-08-20T14:57:00Z,1,SASS 3100 electret filter air sampler,MetaSUB DNA isolation,gCSD17-OSL-AS48,gCSD17-OSL-AS48_17-06-26_Norway:Oslo:Loeren,SRP218814
SRR10002967,WGS,302,1130218088,PRJNA561080,SAMN12606602,Metagenome or environmental,518636158,NORWEGIAN DEFENCE RESEARCH ESTABLISHMENT (FFI),2017-06-26,public,"sra,run.zq,fastq","gs,s3,ncbi","gs.US,s3.us-east-1,ncbi.public",SRX6741585,Norway,Europe,"Norway:Oslo\,Nydalen",not applicable,Illumina HiSeq 2500,Subway and urban air,59.9494 N 10.76592 E,SL335706,PAIRED,RANDOM,METAGENOMIC,air metagenome,ILLUMINA,2020-08-21T00:00:00Z,2019-08-20T14:57:00Z,1,SASS 3100 electret filter air sampler,MetaSUB DNA isolation,gCSD17-OSL-AS47,gCSD17-OSL-AS47_17-06-26_Norway:Oslo:Nydalen,SRP218814
